date,year,region,category,commodity,unit,pricetype,currency,price,price_zscore
2023-09-15,2023,REGION II,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,46.88,-0.7966894425268531
2023-09-15,2023,REGION II,cereals and tubers,Rice (special),KG,Retail,PHP,54.13,-0.7186254617734948
2023-09-15,2023,REGION II,cereals and tubers,Semolina (yellow),KG,Retail,PHP,29.75,-0.9811357860172017
2023-09-15,2023,REGION II,"meat, fish and eggs",Anchovies,KG,Retail,PHP,238.33,1.2647380216428634
2023-09-15,2023,REGION II,"meat, fish and eggs",Eggs,Unit,Retail,PHP,8.19,-1.2132819136092576
2023-09-15,2023,REGION II,"meat, fish and eggs",Eggs (duck),Unit,Retail,PHP,9.94,-1.19443888377224
2023-09-15,2023,REGION II,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,221.25,1.0808300504335724
2023-09-15,2023,REGION II,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,162.5,0.44824262019084143
2023-09-15,2023,REGION II,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,382.5,2.8170806568444724
2023-09-15,2023,REGION II,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,288.75,1.807632629861391
2023-09-15,2023,REGION II,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,93.33,-0.2965415934243024
2023-09-15,2023,REGION II,pulses and nuts,Groundnuts (unshelled),KG,Retail,PHP,75.71,-0.486263985269016
2023-09-15,2023,REGION II,vegetables and fruits,"Beans (green, fresh)",KG,Retail,PHP,125,0.0444634093976089
2023-09-15,2023,REGION II,vegetables and fruits,Bitter melon,KG,Retail,PHP,122.5,0.01754479534472673
2023-09-15,2023,REGION II,vegetables and fruits,Calamansi,KG,Retail,PHP,48.75,-0.7765543192152973
2023-09-15,2023,REGION II,vegetables and fruits,Choko,KG,Retail,PHP,78.75,-0.45353095058071125
2023-09-15,2023,REGION II,vegetables and fruits,Eggplants,KG,Retail,PHP,77.5,-0.4669902576071523
2023-09-15,2023,REGION II,vegetables and fruits,Garlic,KG,Retail,PHP,161.25,0.43478331316440033
2023-09-15,2023,REGION II,vegetables and fruits,Ginger,KG,Retail,PHP,60,-0.6554205559773275
2023-09-15,2023,REGION II,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,130,0.09830063750337324
2023-09-15,2023,REGION II,vegetables and fruits,Pineapples,KG,Retail,PHP,46.25,-0.8034729332681794
2023-09-15,2023,REGION II,cereals and tubers,Maize (yellow),KG,Retail,PHP,18.31,-1.1043153639231904
2023-09-15,2023,REGION II,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,43.13,-0.8370673636061764
2023-09-15,2023,REGION II,"meat, fish and eggs",Eggs,Unit,Retail,PHP,7.91,-1.2162967983831803
2023-09-15,2023,REGION II,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,217.5,1.0404521293542492
2023-09-15,2023,REGION II,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,161.25,0.43478331316440033
2023-09-15,2023,REGION II,"meat, fish and eggs",Meat (beef),KG,Retail,PHP,363.75,2.615191051447856
2023-09-15,2023,REGION II,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,306.25,1.996062928231566
2023-09-15,2023,REGION II,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,194.29,0.790539716487291
2023-09-15,2023,REGION II,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,285,1.7672547087820676
2023-09-15,2023,REGION II,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,122.5,0.01754479534472673
2023-09-15,2023,REGION II,pulses and nuts,Groundnuts (unshelled),KG,Retail,PHP,61.25,-0.6419612489508864
2023-09-15,2023,REGION II,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,56.88,-0.6890149863153244
2023-09-15,2023,REGION II,vegetables and fruits,Beans (string),KG,Retail,PHP,90,-0.3323971873427415
2023-09-15,2023,REGION II,vegetables and fruits,Cabbage (chinese),KG,Retail,PHP,85,-0.3862344154485058
2023-09-15,2023,REGION II,vegetables and fruits,Choko,KG,Retail,PHP,73.75,-0.5073681786864755
2023-09-15,2023,REGION II,vegetables and fruits,Eggplants,KG,Retail,PHP,41.88,-0.8505266706326174
2023-09-15,2023,REGION II,vegetables and fruits,Mandarins,KG,Retail,PHP,41.25,-0.8573101613739438
2023-09-15,2023,REGION II,vegetables and fruits,Squashes,KG,Retail,PHP,52.5,-0.736176398135974
2023-09-15,2023,REGION III,cereals and tubers,Potatoes (Irish),KG,Retail,PHP,153.75,0.3540274710057538
2023-09-15,2023,REGION III,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,49.09,-0.7728933877041052
2023-09-15,2023,REGION III,cereals and tubers,Rice (special),KG,Retail,PHP,67.34,-0.5763875051180654
2023-09-15,2023,REGION III,cereals and tubers,Rice (well milled),KG,Retail,PHP,55.79,-0.7007515020423811
2023-09-15,2023,REGION III,"meat, fish and eggs",Anchovies,KG,Retail,PHP,178.57,0.621275471322768
2023-09-15,2023,REGION III,"meat, fish and eggs",Crab,KG,Retail,PHP,206,0.9166265047109912
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,208.75,0.9462369801691616
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (slipmouth),KG,Retail,PHP,195.63,0.8049680936196358
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (threadfin bream),KG,Retail,PHP,266.25,1.5653651033854514
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,138.75,0.19251578668846084
2023-09-15,2023,REGION III,"meat, fish and eggs",Meat (beef),KG,Retail,PHP,381.25,2.803621349818031
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,300,1.9287663930993606
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,196.25,0.8116439099047507
2023-09-15,2023,REGION III,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,316.25,2.103737384443095
2023-09-15,2023,REGION III,vegetables and fruits,Bitter melon,KG,Retail,PHP,106.25,-0.15742619599900737
2023-09-15,2023,REGION III,vegetables and fruits,Bottle gourd,KG,Retail,PHP,45.63,-0.8101487495532942
2023-09-15,2023,REGION III,vegetables and fruits,Cabbage,KG,Retail,PHP,110,-0.11704827491968411
2023-09-15,2023,REGION III,vegetables and fruits,Carrots,KG,Retail,PHP,198.75,0.8385625239576329
2023-09-15,2023,REGION III,vegetables and fruits,Choko,KG,Retail,PHP,110,-0.11704827491968411
2023-09-15,2023,REGION III,vegetables and fruits,Coconut,KG,Retail,PHP,16,-1.1291881633080536
2023-09-15,2023,REGION III,vegetables and fruits,Eggplants,KG,Retail,PHP,76.25,-0.4804495646335934
2023-09-15,2023,REGION III,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,202.5,0.8789404450369561
2023-09-15,2023,REGION III,vegetables and fruits,Onions (red),KG,Retail,PHP,188.75,0.7308880677461042
2023-09-15,2023,REGION III,vegetables and fruits,Tomatoes,KG,Retail,PHP,161.25,0.43478331316440033
2023-09-15,2023,REGION III,cereals and tubers,Potatoes (Irish),KG,Retail,PHP,184.75,0.6878182852614927
2023-09-15,2023,REGION III,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,48.15,-0.783014786587989
2023-09-15,2023,REGION III,cereals and tubers,Rice (well milled),KG,Retail,PHP,52.49,-0.7362840725921854
2023-09-15,2023,REGION III,"meat, fish and eggs",Eggs,Unit,Retail,PHP,7.78,-1.2176965663139303
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,193.33,0.7802029686909845
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),KG,Retail,PHP,378.75,2.776702735765149
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,254.75,1.4415394787421933
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,147.75,0.28942279727883663
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,205.25,0.9085509204951265
2023-09-15,2023,REGION III,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,367.5,2.6555689725271794
2023-09-15,2023,REGION III,pulses and nuts,Beans (mung),KG,Retail,PHP,123.25,0.025620379560591384
2023-09-15,2023,REGION III,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,91.88,-0.3121543895749741
2023-09-15,2023,REGION III,vegetables and fruits,Bitter melon,KG,Retail,PHP,138.75,0.19251578668846084
2023-09-15,2023,REGION III,vegetables and fruits,Bottle gourd,KG,Retail,PHP,47.5,-0.7900136262417383
2023-09-15,2023,REGION III,vegetables and fruits,Cabbage,KG,Retail,PHP,170,0.5289984623494879
2023-09-15,2023,REGION III,vegetables and fruits,Carrots,KG,Retail,PHP,228.75,1.161585892592219
2023-09-15,2023,REGION III,vegetables and fruits,Eggplants,KG,Retail,PHP,99.38,-0.23139854741632762
2023-09-15,2023,REGION III,vegetables and fruits,Garlic,KG,Retail,PHP,153.33,0.34950514384486975
2023-09-15,2023,REGION III,vegetables and fruits,Mangoes (piko),KG,Retail,PHP,211.25,0.9731555942220437
2023-09-15,2023,REGION III,vegetables and fruits,Onions (red),KG,Retail,PHP,196.25,0.8116439099047507
2023-09-15,2023,REGION III,vegetables and fruits,Tomatoes,KG,Retail,PHP,168.75,0.5155391553230468
2023-09-15,2023,REGION III,cereals and tubers,Potatoes (Irish),KG,Retail,PHP,145.38,0.2639039511567043
2023-09-15,2023,REGION III,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,47.7,-0.7878601371175077
2023-09-15,2023,REGION III,cereals and tubers,Rice (special),KG,Retail,PHP,52.79,-0.7330538389058397
2023-09-15,2023,REGION III,cereals and tubers,Rice (well milled),KG,Retail,PHP,52.7,-0.7340229090117434
2023-09-15,2023,REGION III,"meat, fish and eggs",Eggs,Unit,Retail,PHP,7.51,-1.2206037766316415
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,208.75,0.9462369801691616
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,148.75,0.3001902428999895
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,170.25,0.5316903237547762
2023-09-15,2023,REGION III,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,309.36,2.0295496841133516
2023-09-15,2023,REGION III,pulses and nuts,Beans (mung),KG,Retail,PHP,117.5,-0.03629243276103761
2023-09-15,2023,REGION III,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,112.5,-0.09012966086680194
2023-09-15,2023,REGION III,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,66.25,-0.588124020845122
2023-09-15,2023,REGION III,vegetables and fruits,Choko,KG,Retail,PHP,95,-0.27855995923697713
2023-09-15,2023,REGION III,vegetables and fruits,Coconut,KG,Retail,PHP,38.13,-0.8909045917119407
2023-09-15,2023,REGION III,vegetables and fruits,Eggplants,KG,Retail,PHP,88.75,-0.34585649436918253
2023-09-15,2023,REGION III,vegetables and fruits,Garlic,KG,Retail,PHP,131.25,0.11175994452981432
2023-09-15,2023,REGION III,vegetables and fruits,Ginger,KG,Retail,PHP,110.25,-0.11435641351439589
2023-09-15,2023,REGION III,vegetables and fruits,Tomatoes,KG,Retail,PHP,168.75,0.5155391553230468
2023-09-15,2023,REGION III,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,48.75,-0.7765543192152973
2023-09-15,2023,REGION III,cereals and tubers,Rice (special),KG,Retail,PHP,57.58,-0.6814777743805175
2023-09-15,2023,REGION III,"meat, fish and eggs",Anchovies,KG,Retail,PHP,191.67,0.7623290089598704
2023-09-15,2023,REGION III,"meat, fish and eggs",Crab,KG,Retail,PHP,280,1.7134174806763034
2023-09-15,2023,REGION III,"meat, fish and eggs",Eggs,Unit,Retail,PHP,8.16,-1.213604936977892
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),KG,Retail,PHP,350,2.4671386741570043
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,128.25,0.07945760766635572
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,383.75,2.8305399638709132
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (pork, hock)",KG,Retail,PHP,292.5,1.848010550940714
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,291.25,1.834551243914273
2023-09-15,2023,REGION III,pulses and nuts,Beans (mung),KG,Retail,PHP,107.25,-0.1466587503778545
2023-09-15,2023,REGION III,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,100,-0.22472273113121277
2023-09-15,2023,REGION III,pulses and nuts,Groundnuts (unshelled),KG,Retail,PHP,105.63,-0.1641020122841222
2023-09-15,2023,REGION III,vegetables and fruits,"Beans (green, fresh)",KG,Retail,PHP,171.75,0.5478414921865055
2023-09-15,2023,REGION III,vegetables and fruits,Bitter melon,KG,Retail,PHP,91.13,-0.3202299737908388
2023-09-15,2023,REGION III,vegetables and fruits,Calamansi,KG,Retail,PHP,56.63,-0.6917068477206127
2023-09-15,2023,REGION III,vegetables and fruits,Choko,KG,Retail,PHP,87,-0.36469952420620005
2023-09-15,2023,REGION III,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,202.5,0.8789404450369561
2023-09-15,2023,REGION III,vegetables and fruits,Pineapples,KG,Retail,PHP,73.5,-0.5100600400917638
2023-09-15,2023,REGION III,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,48.13,-0.7832301355004121
2023-09-15,2023,REGION III,cereals and tubers,Rice (special),KG,Retail,PHP,55.38,-0.7051661547470538
2023-09-15,2023,REGION III,cereals and tubers,Rice (well milled),KG,Retail,PHP,50.44,-0.7583573361155489
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,210,0.9596962871956026
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (slipmouth),KG,Retail,PHP,171.25,0.542457769375929
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,361.25,2.588272437394974
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,295,1.8749291649935964
2023-09-15,2023,REGION III,pulses and nuts,Beans (mung),KG,Retail,PHP,101.88,-0.20447993336344544
2023-09-15,2023,REGION III,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,80.63,-0.43328815281294386
2023-09-15,2023,REGION III,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,50,-0.7630950121888561
2023-09-15,2023,REGION III,vegetables and fruits,Bananas (saba),KG,Retail,PHP,35.63,-0.9178232057648229
2023-09-15,2023,REGION III,vegetables and fruits,Beans (string),KG,Retail,PHP,123.13,0.02432828608605299
2023-09-15,2023,REGION III,vegetables and fruits,Bitter melon,KG,Retail,PHP,100,-0.22472273113121277
2023-09-15,2023,REGION III,vegetables and fruits,Bottle gourd,KG,Retail,PHP,45,-0.8169322402946205
2023-09-15,2023,REGION III,vegetables and fruits,Carrots,KG,Retail,PHP,136.25,0.16559717263557866
2023-09-15,2023,REGION III,vegetables and fruits,Eggplants,KG,Retail,PHP,79.38,-0.44674745983938496
2023-09-15,2023,REGION III,vegetables and fruits,Garlic,KG,Retail,PHP,237.5,1.2558010417773064
2023-09-15,2023,REGION III,vegetables and fruits,Mandarins,KG,Retail,PHP,73.13,-0.5140439949715904
2023-09-15,2023,REGION III,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,155,0.3674867780321949
2023-09-15,2023,REGION III,cereals and tubers,Potatoes (Irish),KG,Retail,PHP,167.5,0.5020798482966058
2023-09-15,2023,REGION III,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,49.34,-0.770201526298817
2023-09-15,2023,REGION III,cereals and tubers,Rice (special),KG,Retail,PHP,64.09,-0.6113817033868122
2023-09-15,2023,REGION III,cereals and tubers,Rice (well milled),KG,Retail,PHP,54.75,-0.71194964548838
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (frigate tuna),KG,Retail,PHP,251,1.4011615576628702
2023-09-15,2023,REGION III,"meat, fish and eggs","Fish (mackerel, fresh)",KG,Retail,PHP,338.5,2.343313049513746
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,239.75,1.2800277944249003
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,387.25,2.8682260235449486
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,188.88,0.7322878356768541
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,267,1.573440687601316
2023-09-15,2023,REGION III,pulses and nuts,Beans (mung),KG,Retail,PHP,123,0.022928518155303165
2023-09-15,2023,REGION III,vegetables and fruits,Bananas (saba),KG,Retail,PHP,45.63,-0.8101487495532942
2023-09-15,2023,REGION III,vegetables and fruits,Bitter melon,KG,Retail,PHP,116.25,-0.04975173978747869
2023-09-15,2023,REGION III,vegetables and fruits,Calamansi,KG,Retail,PHP,83.75,-0.3996937224749469
2023-09-15,2023,REGION III,vegetables and fruits,Carrots,KG,Retail,PHP,167.25,0.4993879868913175
2023-09-15,2023,REGION III,vegetables and fruits,Choko,KG,Retail,PHP,100.63,-0.21793924038988652
2023-09-15,2023,REGION III,vegetables and fruits,Ginger,KG,Retail,PHP,111.25,-0.10358896789324303
2023-09-15,2023,REGION III,vegetables and fruits,Mandarins,KG,Retail,PHP,78.75,-0.45353095058071125
2023-09-15,2023,REGION III,vegetables and fruits,Onions (red),KG,Retail,PHP,167.14,0.4982035678729906
2023-09-15,2023,REGION III,vegetables and fruits,Tomatoes,KG,Retail,PHP,155.63,0.3742702687735212
2023-09-15,2023,REGION III,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,50.31,-0.7597571040462987
2023-09-15,2023,REGION III,cereals and tubers,Rice (well milled),KG,Retail,PHP,53.77,-0.7225017421971097
2023-09-15,2023,REGION III,"meat, fish and eggs",Anchovies,KG,Retail,PHP,175,0.5828356904552523
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,190,0.7443473747725453
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),KG,Retail,PHP,293.33,1.8569475308062708
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,229.17,1.166108219753103
2023-09-15,2023,REGION III,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,128.33,0.08031900331604809
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,345,2.4133014460512396
2023-09-15,2023,REGION III,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,181.25,0.6501322255874576
2023-09-15,2023,REGION III,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,99.75,-0.227414592536501
2023-09-15,2023,REGION III,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,65.63,-0.5947998371302369
2023-09-15,2023,REGION III,vegetables and fruits,"Beans (green, fresh)",KG,Retail,PHP,218.13,1.0472356200955755
2023-09-15,2023,REGION III,vegetables and fruits,Bitter melon,KG,Retail,PHP,129.13,0.0889329598129702
2023-09-15,2023,REGION III,vegetables and fruits,Calamansi,KG,Retail,PHP,90.63,-0.3256136966014152
2023-09-15,2023,REGION III,vegetables and fruits,Carrots,KG,Retail,PHP,181.63,0.6542238549234958
2023-09-15,2023,REGION III,vegetables and fruits,Coconut,KG,Retail,PHP,32.5,-0.9515253105590313
2023-09-15,2023,REGION III,vegetables and fruits,Eggplants,KG,Retail,PHP,122.5,0.01754479534472673
2023-09-15,2023,REGION III,vegetables and fruits,Onions (red),KG,Retail,PHP,180,0.6366729185610166
2023-09-15,2023,REGION III,vegetables and fruits,Squashes,KG,Retail,PHP,60,-0.6554205559773275
2023-09-15,2023,REGION IV-A,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,52.18,-0.7396219807347428
2023-09-15,2023,REGION IV-A,cereals and tubers,Rice (special),KG,Retail,PHP,61.79,-0.6361468283154639
2023-09-15,2023,REGION IV-A,cereals and tubers,Rice (well milled),KG,Retail,PHP,57.35,-0.6839542868733826
2023-09-15,2023,REGION IV-A,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,256.25,1.4576906471739228
2023-09-15,2023,REGION IV-A,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,146.75,0.2786553516576838
2023-09-15,2023,REGION IV-A,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,369.75,2.679795725174773
2023-09-15,2023,REGION IV-A,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,192.5,0.7712659888254274
2023-09-15,2023,REGION IV-A,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,319.25,2.1360397213065534
2023-09-15,2023,REGION IV-A,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,93.13,-0.29869508254853305
2023-09-15,2023,REGION IV-A,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,61.88,-0.63517775820956
2023-09-15,2023,REGION IV-A,vegetables and fruits,Bananas (saba),KG,Retail,PHP,43.88,-0.8289917793903118
2023-09-15,2023,REGION IV-A,vegetables and fruits,Cabbage,KG,Retail,PHP,120.63,-0.0025903279668291787
2023-09-15,2023,REGION IV-A,vegetables and fruits,Choko,KG,Retail,PHP,100,-0.22472273113121277
2023-09-15,2023,REGION IV-A,vegetables and fruits,Coconut,KG,Retail,PHP,26.25,-1.0188218456912368
2023-09-15,2023,REGION IV-A,vegetables and fruits,Eggplants,KG,Retail,PHP,105.63,-0.1641020122841222
2023-09-15,2023,REGION IV-A,vegetables and fruits,Ginger,KG,Retail,PHP,142.5,0.2328937077677841
2023-09-15,2023,REGION IV-A,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,192.5,0.7712659888254274
2023-09-15,2023,REGION IV-A,vegetables and fruits,Mangoes (piko),KG,Retail,PHP,117.5,-0.03629243276103761
2023-09-15,2023,REGION IV-A,vegetables and fruits,Squashes,KG,Retail,PHP,65.63,-0.5947998371302369
2023-09-15,2023,REGION IV-A,cereals and tubers,Maize (yellow),KG,Retail,PHP,61.6,-0.6381926429834829
2023-09-15,2023,REGION IV-A,cereals and tubers,Potatoes (Irish),KG,Retail,PHP,163.13,0.4550261109321677
2023-09-15,2023,REGION IV-A,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,46.72,-0.7984122338262376
2023-09-15,2023,REGION IV-A,cereals and tubers,Rice (special),KG,Retail,PHP,53.77,-0.7225017421971097
2023-09-15,2023,REGION IV-A,cereals and tubers,Rice (well milled),KG,Retail,PHP,48.41,-0.7802152507264892
2023-09-15,2023,REGION IV-A,cereals and tubers,Taro,KG,Retail,PHP,81.25,-0.42661233652782904
2023-09-15,2023,REGION IV-A,"meat, fish and eggs",Anchovies,KG,Retail,PHP,192.5,0.7712659888254274
2023-09-15,2023,REGION IV-A,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,237.5,1.2558010417773064
2023-09-15,2023,REGION IV-A,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,158.75,0.4078646991115182
2023-09-15,2023,REGION IV-A,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,332.5,2.2787083757868287
2023-09-15,2023,REGION IV-A,vegetables and fruits,Bananas (saba),KG,Retail,PHP,39.38,-0.8774452846854996
2023-09-15,2023,REGION IV-A,vegetables and fruits,"Beans (green, fresh)",KG,Retail,PHP,199.38,0.8453460146989591
2023-09-15,2023,REGION IV-A,vegetables and fruits,Bitter melon,KG,Retail,PHP,127.5,0.07138202345049106
2023-09-15,2023,REGION IV-A,vegetables and fruits,Calamansi,KG,Retail,PHP,90.38,-0.3283055580067034
2023-09-15,2023,REGION IV-A,vegetables and fruits,Carrots,KG,Retail,PHP,175.63,0.5896191811965785
2023-09-15,2023,REGION IV-A,vegetables and fruits,Coconut,KG,Retail,PHP,25.63,-1.0254976619763516
2023-09-15,2023,REGION IV-A,vegetables and fruits,Eggplants,KG,Retail,PHP,103.75,-0.18434481005188952
2023-09-15,2023,REGION IV-A,vegetables and fruits,Ginger,KG,Retail,PHP,136.25,0.16559717263557866
2023-09-15,2023,REGION IV-A,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,168.75,0.5155391553230468
2023-09-15,2023,REGION IV-A,vegetables and fruits,Onions (red),KG,Retail,PHP,160.63,0.4281074968792855
2023-09-15,2023,REGION IV-A,vegetables and fruits,Squashes,KG,Retail,PHP,52.88,-0.732084768799936
2023-09-15,2023,REGION IV-A,cereals and tubers,Maize (yellow),KG,Retail,PHP,38.67,-0.8850901710765181
2023-09-15,2023,REGION IV-A,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,45.25,-0.8142403788893323
2023-09-15,2023,REGION IV-A,cereals and tubers,Rice (well milled),KG,Retail,PHP,48.5,-0.7792461806205855
2023-09-15,2023,REGION IV-A,cereals and tubers,Semolina (yellow),KG,Retail,PHP,36.2,-0.9116857617607657
2023-09-15,2023,REGION IV-A,"meat, fish and eggs",Anchovies,KG,Retail,PHP,212,0.9812311784379084
2023-09-15,2023,REGION IV-A,"meat, fish and eggs",Eggs (duck),Unit,Retail,PHP,10.33,-1.1902395799799905
2023-09-15,2023,REGION IV-A,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,215,1.013533515301367
2023-09-15,2023,REGION IV-A,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),KG,Retail,PHP,362.5,2.6017317444214147
2023-09-15,2023,REGION IV-A,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,233.75,1.2154231206979833
2023-09-15,2023,REGION IV-A,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,136.75,0.1709808954461551
2023-09-15,2023,REGION IV-A,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,361.25,2.588272437394974
2023-09-15,2023,REGION IV-A,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,335.5,2.3110107126502877
2023-09-15,2023,REGION IV-A,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,89.5,-0.3377809101533179
2023-09-15,2023,REGION IV-A,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,86,-0.37546696982735295
2023-09-15,2023,REGION IV-A,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,62,-0.6338856647350217
2023-09-15,2023,REGION IV-A,vegetables and fruits,Bottle gourd,KG,Retail,PHP,45,-0.8169322402946205
2023-09-15,2023,REGION IV-A,vegetables and fruits,Carrots,KG,Retail,PHP,164.5,0.46977751143314717
2023-09-15,2023,REGION IV-A,vegetables and fruits,Coconut,KG,Retail,PHP,29.25,-0.9865195088277782
2023-09-15,2023,REGION IV-A,vegetables and fruits,Eggplants,KG,Retail,PHP,79.63,-0.44405559843409675
2023-09-15,2023,REGION IV-A,vegetables and fruits,Tomatoes,KG,Retail,PHP,164.75,0.4724693728384354
2023-09-15,2023,REGION IV-A,cereals and tubers,Maize (yellow),KG,Retail,PHP,37.5,-0.897688082453267
2023-09-15,2023,REGION IV-A,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,41.63,-0.8532185320379057
2023-09-15,2023,REGION IV-A,cereals and tubers,Rice (special),KG,Retail,PHP,54.31,-0.7166873215616872
